"diff_id","del","ins","mod","total","dummy"
"222732",0,0,1,1,"dummy"
"222733",2,0,0,2,"dummy"
"222734",0,0,1,1,"dummy"
"222735",2,2,0,4,"dummy"
"222736",2,0,0,2,"dummy"
"222737",0,1,0,1,"dummy"
"222738",1,0,0,1,"dummy"
"222739",2,0,0,2,"dummy"
"222740",0,2,0,2,"dummy"
"222741",1,0,0,1,"dummy"
"222742",0,0,1,1,"dummy"
"222757",0,1,0,1,"dummy"
"222758",0,0,1,1,"dummy"
"222759",0,0,1,1,"dummy"
"222760",0,0,1,1,"dummy"
"222761",0,10,0,10,"dummy"
"222762",1,1,0,2,"dummy"
"222763",3,9,0,12,"dummy"
"222764",0,0,1,1,"dummy"
"222765",1,2,0,3,"dummy"
"222766",0,2,0,2,"dummy"
"222790",0,1,0,1,"dummy"
"222791",0,8,0,8,"dummy"
"222792",1,1,0,2,"dummy"
"222793",1,1,0,2,"dummy"
"222794",1,1,0,2,"dummy"
"222795",1,1,0,2,"dummy"
"222796",0,0,1,1,"dummy"
"222797",0,3,2,5,"dummy"
"222798",7,0,1,8,"dummy"
"222799",0,1,1,2,"dummy"
"222800",1,6,1,8,"dummy"
"222801",1,1,0,2,"dummy"
"222802",1,8,3,12,"dummy"
"222806",15,17,2,34,"dummy"
"222807",0,1,0,1,"dummy"
"222824",7,10,1,18,"dummy"
"222827",2,4,0,6,"dummy"
"222828",0,2,0,2,"dummy"
"222829",0,2,0,2,"dummy"
"222830",10,2,0,12,"dummy"
"222831",0,2,0,2,"dummy"
"222839",0,0,1,1,"dummy"
"222850",1,24,2,27,"dummy"
"222851",0,0,1,1,"dummy"
"222852",0,0,2,2,"dummy"
"222853",1,0,0,1,"dummy"
"222945",0,0,0,0,"dummy"
"222946",1,11,0,12,"dummy"
"222950",0,0,1,1,"dummy"
"222951",0,0,1,1,"dummy"
"223030",0,0,2,2,"dummy"
"223031",0,1,0,1,"dummy"
"223047",0,5,1,6,"dummy"
"223053",2,2,1,5,"dummy"
"223054",0,2,0,2,"dummy"
"223055",0,2,0,2,"dummy"
"223056",0,0,0,0,"dummy"
"223057",1,2,0,3,"dummy"
"223074",3,2,0,5,"dummy"
"223075",0,0,1,1,"dummy"
"223076",0,0,1,1,"dummy"
"222948",1,1,1,3,"dummy"
"223009",0,8,0,8,"dummy"
"223028",4,0,0,4,"dummy"
"223035",0,1,0,1,"dummy"
"223036",0,1,0,1,"dummy"
"223037",18,0,3,21,"dummy"
"223038",0,0,1,1,"dummy"
"223039",0,2,0,2,"dummy"
"223040",2,0,0,2,"dummy"
"223049",1,1,1,3,"dummy"
"223050",2,2,0,4,"dummy"
"223051",0,0,1,1,"dummy"
"223059",0,4,0,4,"dummy"
"223060",0,1,0,1,"dummy"
"223061",0,5,1,6,"dummy"
"223066",11,30,1,42,"dummy"
"223067",1,1,1,3,"dummy"
"223068",0,0,0,0,"dummy"
"223071",3,16,2,21,"dummy"
"223072",0,0,0,0,"dummy"
"223108",0,0,1,1,"dummy"
"223077",0,0,1,1,"dummy"
"223078",0,1,0,1,"dummy"
"223079",2,2,4,8,"dummy"
"223080",0,0,1,1,"dummy"
"223081",0,0,1,1,"dummy"
"223082",0,0,1,1,"dummy"
"223083",0,0,1,1,"dummy"
"223084",0,0,1,1,"dummy"
"223085",1,5,0,6,"dummy"
"223086",0,0,1,1,"dummy"
"223087",0,0,2,2,"dummy"
"223088",0,0,1,1,"dummy"
"223089",0,0,1,1,"dummy"
"223090",0,0,1,1,"dummy"
"223091",0,0,1,1,"dummy"
"223092",2,2,0,4,"dummy"
"223093",0,0,1,1,"dummy"
"223094",0,0,1,1,"dummy"
"223095",0,0,1,1,"dummy"
"223096",0,1,0,1,"dummy"
"223097",0,3,1,4,"dummy"
"223098",0,0,1,1,"dummy"
"223099",0,0,1,1,"dummy"
"223100",1,1,0,2,"dummy"
"223101",0,0,1,1,"dummy"
"223102",0,0,1,1,"dummy"
"223103",0,0,1,1,"dummy"
"223104",0,0,1,1,"dummy"
"223105",0,0,1,1,"dummy"
"223106",0,0,1,1,"dummy"
"223110",11,5,0,16,"dummy"
"223113",0,0,4,4,"dummy"
"223116",1,8,2,11,"dummy"
"223117",0,0,1,1,"dummy"
"223118",0,1,0,1,"dummy"
"223121",0,0,0,0,"dummy"
"223122",1,3,0,4,"dummy"
"223125",0,1,0,1,"dummy"
"223126",0,1,0,1,"dummy"
"223127",18,0,3,21,"dummy"
"223128",0,0,1,1,"dummy"
"223129",0,2,0,2,"dummy"
"223130",2,0,0,2,"dummy"
"223132",7,7,0,14,"dummy"
"223134",0,0,1,1,"dummy"
"223135",0,0,1,1,"dummy"
"223138",1,1,3,5,"dummy"
"223139",0,1,1,2,"dummy"
"223140",0,2,0,2,"dummy"
"223141",2,1,0,3,"dummy"
"223143",13,5,3,21,"dummy"
"223144",0,2,0,2,"dummy"
"223147",0,1,0,1,"dummy"
"223151",0,0,2,2,"dummy"
"223152",0,0,1,1,"dummy"
"223153",2,2,1,5,"dummy"
"223156",1,0,0,1,"dummy"
"223157",1,0,0,1,"dummy"
"223159",0,0,1,1,"dummy"
"223160",0,0,1,1,"dummy"
"223161",0,0,1,1,"dummy"
"223162",0,0,1,1,"dummy"
"223163",0,0,1,1,"dummy"
"223164",0,0,1,1,"dummy"
"223165",0,0,1,1,"dummy"
"223166",0,0,1,1,"dummy"
"223167",0,0,1,1,"dummy"
"223171",2,0,0,2,"dummy"
"223189",3,1,0,4,"dummy"
"223191",1,2,0,3,"dummy"
"223192",0,0,1,1,"dummy"
"223194",2,2,1,5,"dummy"
"223195",0,0,1,1,"dummy"
"223197",0,7,3,10,"dummy"
"223198",1,0,0,1,"dummy"
"223200",0,3,0,3,"dummy"
"223201",0,1,0,1,"dummy"
"223202",1,0,1,2,"dummy"
"223205",1,0,0,1,"dummy"
"223206",0,1,0,1,"dummy"
"223215",15,0,0,15,"dummy"
"223218",1,4,0,5,"dummy"
"223219",0,1,0,1,"dummy"
"223220",1,1,0,2,"dummy"
"223221",1,1,0,2,"dummy"
"223222",1,1,0,2,"dummy"
"223223",1,1,0,2,"dummy"
"223224",0,0,1,1,"dummy"
"223225",0,1,0,1,"dummy"
"223228",0,1,0,1,"dummy"
"223229",0,1,0,1,"dummy"
"223230",2,2,0,4,"dummy"
"223231",0,0,2,2,"dummy"
"223233",0,1,0,1,"dummy"
"223234",0,0,1,1,"dummy"
"223235",0,0,1,1,"dummy"
"223239",0,1,0,1,"dummy"
"223243",0,0,1,1,"dummy"
"223244",0,0,1,1,"dummy"
"223245",0,0,1,1,"dummy"
"223246",0,0,1,1,"dummy"
"223247",0,0,1,1,"dummy"
"223248",0,0,1,1,"dummy"
"223249",0,0,1,1,"dummy"
"223250",0,0,1,1,"dummy"
"223251",0,3,1,4,"dummy"
"223252",1,0,1,2,"dummy"
"223253",0,0,1,1,"dummy"
"223263",2,8,0,10,"dummy"
"223264",0,0,1,1,"dummy"
"223265",0,0,1,1,"dummy"
"223266",1,7,3,11,"dummy"
"223270",0,0,1,1,"dummy"
"223272",12,1,1,14,"dummy"
"223273",0,2,1,3,"dummy"
"223274",0,0,0,0,"dummy"
"223275",3,3,2,8,"dummy"
"223276",3,2,1,6,"dummy"
"223277",0,0,1,1,"dummy"
"223278",0,0,1,1,"dummy"
"223279",0,0,1,1,"dummy"
"223284",0,0,3,3,"dummy"
"223285",0,0,1,1,"dummy"
"223286",0,0,1,1,"dummy"
"223287",2,0,0,2,"dummy"
"223288",0,2,0,2,"dummy"
"223289",0,1,0,1,"dummy"
"223290",0,0,0,0,"dummy"
"223291",2,6,3,11,"dummy"
"223292",7,7,4,18,"dummy"
"223293",0,9,0,9,"dummy"
"223294",2,3,2,7,"dummy"
"223295",0,0,1,1,"dummy"
"223296",0,1,0,1,"dummy"
"223297",0,3,0,3,"dummy"
"223298",2,2,2,6,"dummy"
"223299",3,3,0,6,"dummy"
"223303",5,9,0,14,"dummy"
"223305",9,3,4,16,"dummy"
"223306",1,2,1,4,"dummy"
"223307",0,0,0,0,"dummy"
"223308",0,4,1,5,"dummy"
"223309",2,0,0,2,"dummy"
"223311",0,0,0,0,"dummy"
"223312",0,0,1,1,"dummy"
"223315",0,1,0,1,"dummy"
"223316",0,1,0,1,"dummy"
"223317",4,9,2,15,"dummy"
"223318",0,0,1,1,"dummy"
"223320",0,0,1,1,"dummy"
"223323",2,1,0,3,"dummy"
"223324",1,4,0,5,"dummy"
"223325",3,3,2,8,"dummy"
"223328",0,0,1,1,"dummy"
"223331",0,0,1,1,"dummy"
"223333",0,1,0,1,"dummy"
"223334",0,0,1,1,"dummy"
"223337",0,0,0,0,"dummy"
"223338",5,0,2,7,"dummy"
"223339",0,0,0,0,"dummy"
"223352",0,0,0,0,"dummy"
"223353",0,0,0,0,"dummy"
"223362",1,0,2,3,"dummy"
"223363",1,0,0,1,"dummy"
"223365",9,1,0,10,"dummy"
"223367",0,1,0,1,"dummy"
"223369",0,0,0,0,"dummy"
"223370",0,0,1,1,"dummy"
"223371",0,0,0,0,"dummy"
"223372",0,0,1,1,"dummy"
"223373",0,0,0,0,"dummy"
"223375",5,17,1,23,"dummy"
"223376",15,1,1,17,"dummy"
"223380",5,0,0,5,"dummy"
"223381",0,3,0,3,"dummy"
"223382",5,9,0,14,"dummy"
"223383",0,0,1,1,"dummy"
"223384",2,2,0,4,"dummy"
"223385",0,0,4,4,"dummy"
"223386",0,1,3,4,"dummy"
"223387",2,0,0,2,"dummy"
"223388",0,1,0,1,"dummy"
"223389",0,0,0,0,"dummy"
"223390",0,0,0,0,"dummy"
"223392",1,1,3,5,"dummy"
"223393",0,0,1,1,"dummy"
"223394",0,4,0,4,"dummy"
"223395",0,0,1,1,"dummy"
"223396",3,1,1,5,"dummy"
"223397",0,0,1,1,"dummy"
"223398",0,0,1,1,"dummy"
"223399",0,1,0,1,"dummy"
"223400",0,1,0,1,"dummy"
"223401",1,1,0,2,"dummy"
"223402",4,4,1,9,"dummy"
"223403",4,1,0,5,"dummy"
"223404",1,0,1,2,"dummy"
"223405",0,0,1,1,"dummy"
"223406",0,0,1,1,"dummy"
"223407",1,1,3,5,"dummy"
"223408",0,0,1,1,"dummy"
"223409",0,2,1,3,"dummy"
"223410",0,1,0,1,"dummy"
"223411",1,1,0,2,"dummy"
"223412",4,1,0,5,"dummy"
"223413",0,0,1,1,"dummy"
"223414",1,1,1,3,"dummy"
"223415",0,0,1,1,"dummy"
"223416",0,1,1,2,"dummy"
"223417",0,0,1,1,"dummy"
"223418",1,1,1,3,"dummy"
"223419",0,0,1,1,"dummy"
"223420",0,0,2,2,"dummy"
"223421",0,0,1,1,"dummy"
"223422",0,0,1,1,"dummy"
"223423",0,0,1,1,"dummy"
"223424",7,2,2,11,"dummy"
"223425",0,0,1,1,"dummy"
"223426",0,0,3,3,"dummy"
"223427",0,0,2,2,"dummy"
"223428",0,0,1,1,"dummy"
"223429",2,1,0,3,"dummy"
"223430",0,0,1,1,"dummy"
"223431",0,0,1,1,"dummy"
"223432",0,0,1,1,"dummy"
"223433",0,0,1,1,"dummy"
"223434",0,1,1,2,"dummy"
"223435",0,0,1,1,"dummy"
"223436",0,0,1,1,"dummy"
"223439",0,3,0,3,"dummy"
"223440",0,1,0,1,"dummy"
"223441",0,1,0,1,"dummy"
"223442",0,1,0,1,"dummy"
"223477",1,1,0,2,"dummy"
"223478",1,0,1,2,"dummy"
"223479",0,0,1,1,"dummy"
"223480",0,1,0,1,"dummy"
"223481",5,1,0,6,"dummy"
"223485",2,0,3,5,"dummy"
"223494",0,0,0,0,"dummy"
"223495",0,0,0,0,"dummy"
"223558",0,2,0,2,"dummy"
"223559",1,0,0,1,"dummy"
"223560",2,1,1,4,"dummy"
"223561",0,2,0,2,"dummy"
"223562",2,0,0,2,"dummy"
"223563",0,0,0,0,"dummy"
"223564",0,0,2,2,"dummy"
"223565",0,0,0,0,"dummy"
"223566",0,0,2,2,"dummy"
"223567",0,0,2,2,"dummy"
"223572",0,4,1,5,"dummy"
"223573",6,7,0,13,"dummy"
"223578",0,1,0,1,"dummy"
"223585",0,1,0,1,"dummy"
"223588",1,1,0,2,"dummy"
"223600",15,17,2,34,"dummy"
"223604",0,0,0,0,"dummy"
"223605",0,0,2,2,"dummy"
"223606",0,0,2,2,"dummy"
"223618",0,1,1,2,"dummy"
"223621",1,29,2,32,"dummy"
"223622",3,6,2,11,"dummy"
"223623",26,14,1,41,"dummy"
"223624",0,5,0,5,"dummy"
"223625",0,1,0,1,"dummy"
"223626",0,0,1,1,"dummy"
"223627",0,0,0,0,"dummy"
"223628",0,0,0,0,"dummy"
"223629",0,0,0,0,"dummy"
"223630",0,0,0,0,"dummy"
"223631",1,0,0,1,"dummy"
"223632",0,0,0,0,"dummy"
"223633",3,1,0,4,"dummy"
"223634",0,0,1,1,"dummy"
"223648",0,0,3,3,"dummy"
"223649",0,4,2,6,"dummy"
"223652",0,0,0,0,"dummy"
"223653",1,0,0,1,"dummy"
"223654",0,0,1,1,"dummy"
"223655",2,0,0,2,"dummy"
"223656",0,0,1,1,"dummy"
"223657",0,1,0,1,"dummy"
"223658",0,2,0,2,"dummy"
"223670",1,2,0,3,"dummy"
"223671",0,0,1,1,"dummy"
"223682",0,0,1,1,"dummy"
"223683",0,3,3,6,"dummy"
"223688",2,0,0,2,"dummy"
"223693",1,0,1,2,"dummy"
"223444",0,0,1,1,"dummy"
"223451",1,5,0,6,"dummy"
"223452",0,2,0,2,"dummy"
"223465",0,1,0,1,"dummy"
"223468",3,9,0,12,"dummy"
"223469",5,11,1,17,"dummy"
"223470",1,0,0,1,"dummy"
"223471",2,2,0,4,"dummy"
"223472",16,0,2,18,"dummy"
"223473",1,1,0,2,"dummy"
"223483",0,0,1,1,"dummy"
"223489",5,8,1,14,"dummy"
"223490",0,3,0,3,"dummy"
"223491",1,0,0,1,"dummy"
"223492",0,1,0,1,"dummy"
"223511",3,5,0,8,"dummy"
"223512",0,1,0,1,"dummy"
"223513",1,0,0,1,"dummy"
"223514",0,0,1,1,"dummy"
"223517",0,0,0,0,"dummy"
"223518",1,1,0,2,"dummy"
"223519",0,1,0,1,"dummy"
"223520",0,1,0,1,"dummy"
"223521",0,0,1,1,"dummy"
"223522",0,1,0,1,"dummy"
"223523",0,1,0,1,"dummy"
"223524",0,1,0,1,"dummy"
"223525",0,2,0,2,"dummy"
"223526",0,1,0,1,"dummy"
"223527",0,1,0,1,"dummy"
"223528",1,5,0,6,"dummy"
"223529",0,0,1,1,"dummy"
"223530",0,1,0,1,"dummy"
"223531",0,1,0,1,"dummy"
"223532",0,1,0,1,"dummy"
"223533",0,0,1,1,"dummy"
"223534",0,1,0,1,"dummy"
"223535",4,2,0,6,"dummy"
"223536",0,0,1,1,"dummy"
"223537",0,0,1,1,"dummy"
"223538",0,14,0,14,"dummy"
"223539",3,2,0,5,"dummy"
"223540",2,1,0,3,"dummy"
"223541",0,3,0,3,"dummy"
"223542",0,0,1,1,"dummy"
"223543",1,0,0,1,"dummy"
"223544",0,1,0,1,"dummy"
"223545",1,0,0,1,"dummy"
"223546",3,1,1,5,"dummy"
"223547",0,0,1,1,"dummy"
"223548",1,0,0,1,"dummy"
"223549",2,1,0,3,"dummy"
"223550",0,2,0,2,"dummy"
"223551",0,0,1,1,"dummy"
"223552",0,1,0,1,"dummy"
"223553",2,0,0,2,"dummy"
"223554",0,0,1,1,"dummy"
"223555",0,2,1,3,"dummy"
"223556",0,3,0,3,"dummy"
"223569",0,0,1,1,"dummy"
"223570",0,2,2,4,"dummy"
"223582",0,1,0,1,"dummy"
"223583",2,2,0,4,"dummy"
"223590",0,0,2,2,"dummy"
"223591",0,0,2,2,"dummy"
"223592",0,9,1,10,"dummy"
"223593",0,1,0,1,"dummy"
"223594",0,0,2,2,"dummy"
"223595",17,0,2,19,"dummy"
"223596",0,0,2,2,"dummy"
"223608",0,0,1,1,"dummy"
"223609",0,0,1,1,"dummy"
"223610",0,0,1,1,"dummy"
"223611",0,0,1,1,"dummy"
"223612",0,0,1,1,"dummy"
"223613",0,0,1,1,"dummy"
"223614",0,0,2,2,"dummy"
"223615",0,0,1,1,"dummy"
"223616",0,0,1,1,"dummy"
"223636",0,0,0,0,"dummy"
"223637",0,0,0,0,"dummy"
"223638",0,0,1,1,"dummy"
"223639",0,0,4,4,"dummy"
"223640",0,1,0,1,"dummy"
"223641",1,12,3,16,"dummy"
"223644",3,31,0,34,"dummy"
"223645",0,6,0,6,"dummy"
"223646",0,0,1,1,"dummy"
"223660",5,6,1,12,"dummy"
"223661",12,12,3,27,"dummy"
"223662",1,9,0,10,"dummy"
"223663",0,8,0,8,"dummy"
"223666",0,12,2,14,"dummy"
"223675",4,5,0,9,"dummy"
"223676",0,1,0,1,"dummy"
"223677",0,0,1,1,"dummy"
"223678",0,0,1,1,"dummy"
"223685",0,1,0,1,"dummy"
"223686",0,1,0,1,"dummy"
"223695",1,2,0,3,"dummy"
"223696",0,1,0,1,"dummy"
"223697",1,3,0,4,"dummy"
"223698",0,1,0,1,"dummy"
"223699",0,0,0,0,"dummy"
"223700",0,0,1,1,"dummy"
"223704",0,0,0,0,"dummy"
"223705",0,0,1,1,"dummy"
"223706",1,0,0,1,"dummy"
"223707",0,0,1,1,"dummy"
"223708",2,0,0,2,"dummy"
"223709",1,6,2,9,"dummy"
"223717",0,1,0,1,"dummy"
"223720",0,0,5,5,"dummy"
"223723",3,8,3,14,"dummy"
"223724",6,0,0,6,"dummy"
"223725",0,6,0,6,"dummy"
"223728",0,1,0,1,"dummy"
"223736",0,0,0,0,"dummy"
"223737",0,1,0,1,"dummy"
"223738",0,9,0,9,"dummy"
"223739",0,1,1,2,"dummy"
"223740",9,0,2,11,"dummy"
"223741",0,2,4,6,"dummy"
"223745",0,0,1,1,"dummy"
"223776",0,1,1,2,"dummy"
"223777",2,0,0,2,"dummy"
"223811",0,1,0,1,"dummy"
"223812",0,0,1,1,"dummy"
"223820",0,1,0,1,"dummy"
"223821",2,1,0,3,"dummy"
"223822",0,2,0,2,"dummy"
"223823",0,1,0,1,"dummy"
"223824",3,3,1,7,"dummy"
"223825",2,0,0,2,"dummy"
"223826",1,4,1,6,"dummy"
"223827",1,4,0,5,"dummy"
"223828",0,1,0,1,"dummy"
"223829",1,0,0,1,"dummy"
"223848",1,1,2,4,"dummy"
"223849",0,1,0,1,"dummy"
"223850",2,0,3,5,"dummy"
"223851",3,0,1,4,"dummy"
"223854",1,0,3,4,"dummy"
"223855",0,2,0,2,"dummy"
"223856",1,0,0,1,"dummy"
"223857",2,2,2,6,"dummy"
"223858",0,0,1,1,"dummy"
"223859",0,0,3,3,"dummy"
"223860",2,2,3,7,"dummy"
"223864",0,0,3,3,"dummy"
"223865",0,0,3,3,"dummy"
"223866",0,0,1,1,"dummy"
"223702",1,0,0,1,"dummy"
"223713",3,2,3,8,"dummy"
"223714",0,1,4,5,"dummy"
"223732",0,1,0,1,"dummy"
"223733",0,0,1,1,"dummy"
"223734",0,1,1,2,"dummy"
"223743",0,0,1,1,"dummy"
"223747",5,6,0,11,"dummy"
"223748",1,0,1,2,"dummy"
"223753",1,11,0,12,"dummy"
"223754",6,15,0,21,"dummy"
"223755",2,7,1,10,"dummy"
"223756",5,1,3,9,"dummy"
"223757",2,1,1,4,"dummy"
"223758",5,1,1,7,"dummy"
"223759",5,6,0,11,"dummy"
"223760",2,2,0,4,"dummy"
"223761",3,4,0,7,"dummy"
"223762",0,2,0,2,"dummy"
"223763",34,2,0,36,"dummy"
"223764",3,1,1,5,"dummy"
"223765",3,0,0,3,"dummy"
"223766",7,2,2,11,"dummy"
"223767",6,0,0,6,"dummy"
"223768",0,1,0,1,"dummy"
"223769",1,0,1,2,"dummy"
"223770",0,2,0,2,"dummy"
"223773",2,9,0,11,"dummy"
"223774",2,4,0,6,"dummy"
"223779",0,0,1,1,"dummy"
"223780",0,0,1,1,"dummy"
"223781",0,0,1,1,"dummy"
"223782",0,0,1,1,"dummy"
"223783",1,0,1,2,"dummy"
"223784",0,0,1,1,"dummy"
"223785",0,0,1,1,"dummy"
"223788",0,0,0,0,"dummy"
"223791",3,1,1,5,"dummy"
"223792",1,1,0,2,"dummy"
"223793",13,4,0,17,"dummy"
"223798",0,0,2,2,"dummy"
"223799",7,7,2,16,"dummy"
"223800",0,0,1,1,"dummy"
"223801",3,3,1,7,"dummy"
"223802",0,1,0,1,"dummy"
"223803",3,4,2,9,"dummy"
"223804",4,3,2,9,"dummy"
"223805",0,1,0,1,"dummy"
"223806",0,0,1,1,"dummy"
"223807",0,2,0,2,"dummy"
"223814",0,1,0,1,"dummy"
"223815",0,1,0,1,"dummy"
"223816",0,3,2,5,"dummy"
"223817",2,3,0,5,"dummy"
"223818",3,0,1,4,"dummy"
"223837",3,5,5,13,"dummy"
"223838",3,2,2,7,"dummy"
"223839",0,1,0,1,"dummy"
"223840",1,1,0,2,"dummy"
"223841",0,1,3,4,"dummy"
"223842",2,4,0,6,"dummy"
"223843",0,1,1,2,"dummy"
"223844",0,0,1,1,"dummy"
"223845",2,2,0,4,"dummy"
"223846",2,2,0,4,"dummy"
"223868",11,0,2,13,"dummy"
"223869",0,1,0,1,"dummy"
"223870",1,11,3,15,"dummy"
"223894",0,5,0,5,"dummy"
"223895",0,1,0,1,"dummy"
"223896",0,1,0,1,"dummy"
"223897",0,0,0,0,"dummy"
"223931",0,5,1,6,"dummy"
"223932",0,2,0,2,"dummy"
"223933",1,6,0,7,"dummy"
"223934",0,2,0,2,"dummy"
"223935",5,2,3,10,"dummy"
"223936",0,1,0,1,"dummy"
"223937",1,2,0,3,"dummy"
"223938",0,2,0,2,"dummy"
"223872",1,0,0,1,"dummy"
"223887",34,3,5,42,"dummy"
"223888",3,34,5,42,"dummy"
"223889",0,0,1,1,"dummy"
"223890",35,2,4,41,"dummy"
"223891",0,2,0,2,"dummy"
"223892",0,0,1,1,"dummy"
"223899",2,1,1,4,"dummy"
"223900",2,1,1,4,"dummy"
"223901",2,0,0,2,"dummy"
"223902",2,1,0,3,"dummy"
"223903",2,0,0,2,"dummy"
"223904",3,2,0,5,"dummy"
"223905",0,1,1,2,"dummy"
"223906",0,0,1,1,"dummy"
"223907",2,0,0,2,"dummy"
"223908",0,3,0,3,"dummy"
"223909",0,0,0,0,"dummy"
"223910",2,0,0,2,"dummy"
"223911",0,2,0,2,"dummy"
"223912",1,0,0,1,"dummy"
"223913",2,0,0,2,"dummy"
"223914",3,1,0,4,"dummy"
"223915",1,0,0,1,"dummy"
"223918",0,0,0,0,"dummy"
"223919",0,0,1,1,"dummy"
"223920",1,8,0,9,"dummy"
"223921",0,0,1,1,"dummy"
"223922",0,1,0,1,"dummy"
"223923",0,6,0,6,"dummy"
"223924",5,0,0,5,"dummy"
"223925",0,0,3,3,"dummy"
"223926",1,0,0,1,"dummy"
"223927",0,0,0,0,"dummy"
"223943",0,1,0,1,"dummy"
"223944",0,1,0,1,"dummy"
"223953",0,0,2,2,"dummy"
"223956",2,2,5,9,"dummy"
"224024",0,6,1,7,"dummy"
"224025",0,1,0,1,"dummy"
"224026",0,2,2,4,"dummy"
"224027",0,2,1,3,"dummy"
"224028",1,1,1,3,"dummy"
"224029",1,0,1,2,"dummy"
"224030",2,1,0,3,"dummy"
"224031",0,1,0,1,"dummy"
"224055",0,2,0,2,"dummy"
"224056",0,2,0,2,"dummy"
"224057",2,1,0,3,"dummy"
"224058",1,2,0,3,"dummy"
"224059",10,2,0,12,"dummy"
"224060",0,0,2,2,"dummy"
"224063",0,3,0,3,"dummy"
"224074",1,0,0,1,"dummy"
"224119",0,0,1,1,"dummy"
"224120",0,2,1,3,"dummy"
"224121",0,0,1,1,"dummy"
"224160",0,0,2,2,"dummy"
"224172",0,0,0,0,"dummy"
"224173",0,0,0,0,"dummy"
"224174",0,0,0,0,"dummy"
"224175",0,0,0,0,"dummy"
"224181",0,4,0,4,"dummy"
"224182",0,0,1,1,"dummy"
"224183",0,0,1,1,"dummy"
"224186",0,0,1,1,"dummy"
"224187",1,1,0,2,"dummy"
"224188",0,3,2,5,"dummy"
"224189",0,0,1,1,"dummy"
"224190",0,1,1,2,"dummy"
"224191",0,0,0,0,"dummy"
"224192",0,1,0,1,"dummy"
"224195",1,0,0,1,"dummy"
"224196",0,4,2,6,"dummy"
"224197",2,0,0,2,"dummy"
"223939",0,0,1,1,"dummy"
"223940",3,0,0,3,"dummy"
"223941",2,0,0,2,"dummy"
"223946",1,1,0,2,"dummy"
"223947",0,0,0,0,"dummy"
"223948",1,6,0,7,"dummy"
"223949",7,9,4,20,"dummy"
"223950",0,1,0,1,"dummy"
"223951",0,1,1,2,"dummy"
"223962",0,0,1,1,"dummy"
"223963",6,1,1,8,"dummy"
"223964",0,0,1,1,"dummy"
"223965",1,2,1,4,"dummy"
"223966",1,0,0,1,"dummy"
"223967",0,0,1,1,"dummy"
"223968",1,2,1,4,"dummy"
"223969",3,0,0,3,"dummy"
"223970",0,0,0,0,"dummy"
"223971",0,1,0,1,"dummy"
"223972",1,0,0,1,"dummy"
"223973",0,4,1,5,"dummy"
"223974",0,5,1,6,"dummy"
"223975",0,0,1,1,"dummy"
"223976",0,0,0,0,"dummy"
"223977",11,2,1,14,"dummy"
"223978",0,0,1,1,"dummy"
"223979",0,0,1,1,"dummy"
"223980",0,1,0,1,"dummy"
"223981",1,0,0,1,"dummy"
"223982",0,5,0,5,"dummy"
"223983",0,0,1,1,"dummy"
"223984",0,2,0,2,"dummy"
"223985",0,1,0,1,"dummy"
"223986",0,0,0,0,"dummy"
"223987",0,0,2,2,"dummy"
"223988",1,0,2,3,"dummy"
"223989",0,0,1,1,"dummy"
"223990",3,3,0,6,"dummy"
"223991",0,0,1,1,"dummy"
"223992",0,0,1,1,"dummy"
"223993",3,3,2,8,"dummy"
"223994",0,0,1,1,"dummy"
"223995",0,0,1,1,"dummy"
"223996",0,0,1,1,"dummy"
"223997",0,0,2,2,"dummy"
"223998",0,0,2,2,"dummy"
"223999",0,0,2,2,"dummy"
"224000",0,0,2,2,"dummy"
"224001",0,1,0,1,"dummy"
"224002",1,0,0,1,"dummy"
"224003",0,0,2,2,"dummy"
"224004",0,0,2,2,"dummy"
"224005",0,0,2,2,"dummy"
"224006",2,0,0,2,"dummy"
"224007",0,0,0,0,"dummy"
"224008",1,1,0,2,"dummy"
"224009",0,0,2,2,"dummy"
"224010",0,1,0,1,"dummy"
"224011",0,0,2,2,"dummy"
"224012",1,0,0,1,"dummy"
"224013",1,1,0,2,"dummy"
"224014",0,0,0,0,"dummy"
"224015",0,0,0,0,"dummy"
"224016",0,0,1,1,"dummy"
"224017",0,0,1,1,"dummy"
"224018",0,0,1,1,"dummy"
"224019",0,1,1,2,"dummy"
"224020",0,0,1,1,"dummy"
"224021",0,0,1,1,"dummy"
"224022",0,0,1,1,"dummy"
"224035",3,3,4,10,"dummy"
"224036",2,1,1,4,"dummy"
"224037",3,7,1,11,"dummy"
"224038",0,1,1,2,"dummy"
"224041",0,0,1,1,"dummy"
"224042",0,0,1,1,"dummy"
"224048",0,0,0,0,"dummy"
"224053",0,6,0,6,"dummy"
"224065",0,0,0,0,"dummy"
"224066",1,0,0,1,"dummy"
"224067",0,2,0,2,"dummy"
"224123",1,0,0,1,"dummy"
"224124",0,1,0,1,"dummy"
"224133",3,9,0,12,"dummy"
"224136",0,0,1,1,"dummy"
"224137",0,0,1,1,"dummy"
"224138",0,3,0,3,"dummy"
"224139",0,1,3,4,"dummy"
"224140",8,8,0,16,"dummy"
"224141",5,0,1,6,"dummy"
"224142",1,0,0,1,"dummy"
"224143",0,0,1,1,"dummy"
"224144",0,0,1,1,"dummy"
"224145",2,2,0,4,"dummy"
"224146",0,1,0,1,"dummy"
"224147",0,13,5,18,"dummy"
